"customer_id","date","number_of_items","revenue"
396,19971024,3,35.97
397,19970102,2,42.14
397,19970501,3,62.49
398,19970102,9,92.34
398,19970313,1,NA
398,19970324,7,NA
398,19970403,5,68.23
398,19970424,2,29.92
398,19970506,2,15.54
398,19970619,1,13.97
398,19970731,6,91.16
398,19970804,2,26.73
398,19970814,1,15.96
398,19970820,1,14.37
398,19970822,1,14.37
398,19970915,2,25.98
398,19970929,1,11.49
398,19971008,4,55.46
398,19971010,2,30.48
398,19971015,2,25.98
398,19971023,NA,NA
398,19971029,1,12.99
398,19971201,2,29.48
398,19971209,2,30.98
398,19971215,1,13.99
398,19971216,2,27.98
398,19971222,1,12.99
398,19980114,2,27.48
398,19980116,3,46.47
398,19980126,3,41.16
398,19980202,4,51.96
398,19980204,4,55.85
398,19980205,4,58.96
398,19980206,1,16.49
398,19980209,1,14.99
398,19980219,2,27.98
398,19980224,1,14.49
399,19970103,2,34.36
399,19970205,2,27.96
400,19970102,1,14.37
400,19970109,1,14.37
400,19970326,1,14.79
400,19970530,1,12.97
400,19970725,3,48.71
400,19971226,1,12.99
400,19971226,1,NA
400,19980207,1,14.49
401,19970102,2,41.74
402,19970102,1,10.77
402,19970104,1,13.97
403,19970102,1,11.77
404,19970102,1,10.97
404,19970107,1,19.99
404,19970223,2,30.95
404,19970409,1,11.77
404,19970703,2,30.15
404,19970718,1,14.37
405,19970102,1,14.99
406,19970102,3,29.32
406,19970625,3,51.72
406,19980217,1,32.49
407,19970106,2,21.74
408,19970102,1,25.99
409,19970102,1,14.37
410,19970102,2,29.98
410,19971117,1,12.99
411,19970102,3,41.1
411,19970106,1,51.97
411,19970122,4,73.06
411,19970205,NA,NA
411,19970212,5,67.83
411,19970217,5,62.04
411,19970227,4,49.48
411,19970313,4,74.67
411,19970319,2,NA
411,19970416,4,56.87
411,19970428,4,58.85
411,19970525,3,42.71
411,19970625,4,61.28
411,19970717,5,58.85
411,19970916,5,69.95
411,19971008,6,77.94
411,19971013,4,95.96
411,19971024,5,55.95
411,19971102,2,NA
411,19980102,4,NA
412,19970110,3,35.31
412,19980117,1,10.49
413,19970102,2,25.94
414,19970212,3,43.95
415,19970102,1,31.99
416,19970102,2,47.98
417,19970102,7,NA
417,19970113,3,55.71
417,19970114,1,14.96
417,19970904,2,29.73
418,19970102,2,24.98
419,19970102,4,NA
420,19970102,1,16.36
421,19970102,2,28.47
421,19970119,2,24.74
421,19970227,1,15.36
421,19970310,1,13.97
421,19970701,NA,NA
422,19970102,3,35.31
422,19970103,3,38.72
422,19970205,1,13.97
422,19970207,1,13.97
422,19970514,8,NA
423,19970102,1,24.99
424,19970102,1,13.97
424,19970117,2,63.94
424,19970608,2,26.56
424,19970624,1,31.03
424,19971020,1,12.99
424,19971207,3,91.47
424,19980101,1,39.49
425,19970102,1,14.99
426,19970102,1,10.99
427,19970102,1,11.97
428,19970102,1,14.99
429,19970102,1,11.77
429,19970711,2,31.14
430,19970112,1,11.77
430,19970701,7,NA
431,19970102,1,17.76
431,19970118,5,55.05
431,19970328,6,72.62
431,19970520,5,57.25
431,19971213,3,43.47
432,19970102,5,64.44
433,19970108,1,31.97
433,19970616,4,59.63
433,19970622,1,32.45
433,19971013,3,37.47
433,19971112,2,27.48
433,19971220,1,10.49
434,19970102,3,33.31
435,19970102,3,40.7
436,19970102,2,30.73
436,19970126,2,30.73
436,19970205,3,54.9
436,19970330,2,27.94
436,19970529,1,13.97
437,19970102,2,28.13
438,19970102,2,24.96
439,19970102,3,41.11
440,19970102,1,14.96
441,19970106,5,62.45
441,19970213,1,12.49
441,19970505,1,NA
441,19970526,1,NA
441,19970813,3,37.31
441,19970916,2,23.98
441,19971117,2,15.48
441,19971120,1,14.49
441,19971210,1,14.99
442,19970102,1,14.79
443,19970102,1,14.99
443,19970117,1,24.99
444,19970102,1,13.97
445,19970102,2,24.74
445,19970504,2,28.33
445,19970511,2,25.54
445,19970701,2,27.14
445,19970710,1,14.37
445,19970823,2,27.13
445,19980122,2,19.48
446,19970102,1,19.99
446,19970419,1,19.77
446,19970715,2,31.52
446,19970731,1,13.97
446,19980117,1,11.49
447,19970102,2,19.94
448,19970102,3,36.71
449,19970103,4,49.68
449,19970118,3,35.31
450,19970102,2,20.76
450,19970609,3,38.9
451,19970118,1,24.99
452,19970102,1,12.97
452,19970306,1,11.77
453,19970108,5,57.45
453,19970520,9,NA
454,19970102,1,29.9
454,19970219,1,12.49
454,19970603,2,37.4
454,19971110,1,12.49
455,19970102,1,NA
456,19970321,5,58.25
456,19970415,8,NA
456,19970518,5,69.23
456,19970611,4,54.67
456,19970914,6,68.44
456,19971120,8,NA
456,19971120,1,15.49
457,19970102,NA,NA
457,19970106,NA,NA
457,19970110,NA,NA
458,19970119,1,NA
458,19970726,1,14.37
458,19971018,1,12.49
458,19971118,2,NA
459,19970103,1,23.99
460,19970102,2,29.98
460,19970122,2,34.98
461,19970313,4,55.07
461,19971028,9,NA
462,19970102,1,17.3
463,19970102,4,53.29
463,19970111,1,15.76
464,19970102,5,62.45
464,19970618,1,43.72
464,19971106,3,14.47
465,19970102,2,42.98
465,19970407,2,42.98
466,19970102,2,44.98
466,19970227,2,28.93
467,19970102,1,11.77
467,19970115,1,15.96
468,19970323,2,26.73
468,19970721,2,26.14
468,19970914,2,25.98
469,19970102,1,11.97
470,19970102,1,15.76
471,19970102,7,NA
471,19970215,2,44.36
472,19970102,3,50.97
472,19970118,5,74.71
472,19970201,2,32.35
473,19970102,3,34.97
474,19970102,5,51.85
474,19970429,2,26.74
474,19980215,3,43.47
475,19970102,2,43.13
476,19970102,1,13.97
477,19970102,1,21.99
478,19970102,1,14.37
479,19970102,1,17.9
480,19970102,1,13.99
481,19970102,1,13.97
482,19970103,2,15.76
483,19970117,1,24.99
484,19970110,2,29.33
484,19980227,2,23.06
485,19970102,4,46
485,19970107,4,53.5
485,19970111,4,58.87
485,19970223,7,NA
485,19970308,7,NA
485,19970313,1,18.76
485,19970320,5,NA
485,19970506,4,38.87
485,19970513,2,28.13
485,19970617,4,49.67
485,19970714,6,94.46
485,19971020,3,91.47
485,19980201,NA,NA
486,19970102,1,20
487,19970103,1,11.77
488,19970102,1,17.3
488,19980121,1,15.49
489,19970102,3,47
489,19970117,1,13.97
490,19970102,1,11.77
490,19971111,1,15.99
491,19970102,1,15.76
492,19970102,1,12.97
492,19970422,1,NA
492,19970530,2,24.98
492,19970707,2,24.5
492,19970714,2,35.21
492,19970803,1,14.96
492,19970804,1,11.77
492,19970821,2,24.98
492,19970916,3,21.47
493,19970102,2,28.34
494,19970102,1,13.77
495,19970102,2,28.96
495,19970105,3,43.11
496,19970102,2,26.13
496,19971022,1,12.99
497,19970102,1,11.77
498,19970102,5,79.43
498,19970125,3,40.7
499,19970102,5,61.05
499,19970118,5,63.65
499,19970216,9,NA
499,19970919,NA,NA
499,19970919,2,24.98
499,19970921,7,84.93
499,19970921,2,23.48
499,19970924,3,40.47
499,19971001,1,22.49
499,19971001,1,11.49
499,19971001,1,11.49
499,19971001,1,15.49
499,19971001,1,15.49
499,19971001,1,13.99
499,19971001,1,13.99
499,19971001,1,12.99
499,19971001,1,20.99
499,19971001,1,26.99
499,19971001,1,14.49
499,19971002,1,NA
499,19971002,1,11.49
499,19971002,1,11.49
499,19971002,1,19.99
499,19971003,1,13.99
499,19971003,1,NA
499,19971003,1,11.49
499,19971003,1,15.49
499,19971003,1,10.49
499,19971003,1,55.49
499,19971005,1,14.99
499,19971005,1,12.99
499,19971007,2,25.98
499,19971007,1,11.99
499,19971014,1,11.99
499,19971014,1,12.99
499,19971014,1,14.49
499,19971014,1,13.99
499,19971014,1,18.99
499,19971014,1,13.99
499,19971015,1,11.49
499,19971015,1,11.49
499,19971015,1,NA
499,19971015,1,11.49
499,19971015,1,NA
499,19971015,1,20.99
499,19971015,1,20.99
499,19971015,1,20.99
499,19971015,1,22.49
499,19971019,1,12.99
499,19971019,1,12.99
499,19971028,1,12.99
499,19971028,1,12.99
499,19971028,1,19.99
499,19971029,1,NA
499,19971029,1,NA
499,19971029,1,NA
499,19971029,1,NA
499,19971029,1,NA
499,19971029,1,NA
499,19971029,1,NA
499,19971029,1,NA
499,19971029,1,20.99
499,19971029,1,11.49
499,19971029,1,11.49
499,19971029,1,13.49
499,19971029,1,19.99
499,19971029,1,NA
499,19971029,1,NA
499,19971029,1,19.99
499,19971101,NA,NA
499,19971106,8,92.92
499,19971110,NA,NA
499,19971110,3,95.97
499,19971113,5,89.95
499,19971114,1,11.49
499,19971114,1,NA
499,19971114,1,NA
499,19971114,1,NA
499,19971114,1,13.99
499,19971116,1,12.99
499,19971117,1,14.49
499,19971117,1,14.49
499,19971117,1,14.49
499,19971121,1,18.99
499,19971121,1,22.49
499,19971123,1,14.49
499,19971126,1,14.49
499,19971126,1,11.49
499,19971126,1,11.49
499,19971127,1,12.99
499,19971128,NA,NA
499,19971210,NA,NA
499,19971210,NA,NA
499,19971224,3,34.47
499,19980118,NA,NA
499,19980205,3,38.06
500,19970102,2,21.74
501,19970102,2,30.39
502,19970102,1,15.36
502,19971009,1,16.99
503,19970102,1,15.36
504,19970102,1,27.99
504,19970324,2,30.32
504,19971209,8,NA
505,19970102,1,14.96
505,19970727,2,28.93
505,19971226,1,12.99
506,19970308,1,25.78
507,19970102,1,13.97
508,19970102,1,15.76
508,19970612,1,10.77
509,19970102,1,15.7
510,19970102,1,11.99
511,19970102,2,28.76
512,19970102,1,11.77
513,19970107,1,12.97
514,19970102,1,11.77
515,19970102,2,19.94
516,19970102,1,14.99
517,19970103,1,NA
518,19970103,1,14.96
519,19970102,2,35.76
519,19970107,1,NA
519,19970412,3,48.5
519,19971027,1,13.99
519,19971112,3,33.47
520,19970103,2,24.98
521,19970103,2,27.13
522,19970103,1,23.99
523,19970103,2,24.98
523,19970211,2,29.33
523,19970214,1,13.97
523,19970505,2,41.96
523,19971024,1,NA
524,19970103,1,11.99
525,19970103,1,12.77
525,19970912,1,27.99
526,19970103,4,52.68
527,19970108,1,14.79
528,19970103,5,71.44
529,19970103,1,NA
530,19970103,1,11.97
531,19970103,1,58.99
532,19970103,1,15.9
533,19970103,2,29.58
534,19970103,1,11.77
535,19970212,1,13.97
536,19970103,2,26.69
537,19970103,1,14.37
538,19970103,1,NA
539,19970105,1,20.99
539,19970617,1,12.25
540,19970103,1,13.97
541,19970103,4,51.3
542,19970103,4,45.67
543,19970103,2,37.98
544,19970306,1,14.96
545,19970103,4,54.26
545,19970525,4,62.64
545,19970830,8,NA
545,19971025,7,92.43
546,19970103,NA,NA
546,19971113,NA,NA
546,19971127,NA,NA
546,19980206,1,22.49
547,19970103,1,18.99
547,19970107,1,11.77
547,19970109,1,17.3
547,19970304,2,28.6
547,19970304,1,14.99
547,19970321,2,29.98
547,19970415,2,28.6
547,19970428,2,29.98
547,19970530,3,51.82
548,19970103,2,19.74
548,19970304,2,24.94
548,19970424,1,11.77
548,19980111,1,12.99
548,19980118,2,26.48
548,19980220,1,14.49
549,19970117,2,46.48
549,19970416,2,24.96
550,19970103,3,23.95
551,19970103,6,NA
552,19970103,2,24.96
553,19970103,2,15.75
554,19970107,5,60.27
555,19970103,2,39.48
556,19970103,5,57.45
556,19970117,NA,NA
557,19970104,2,29.6
558,19970103,4,49.67
559,19970105,8,NA
559,19971106,6,81.44
560,19970103,3,44.97
561,19970103,2,35.38
561,19970503,1,25.99
561,19970515,1,13.97
561,19971110,3,42.47
561,19971202,4,52.96
561,19980122,4,60.54
562,19970103,1,NA
562,19970623,1,14.96
563,19970209,1,28.7
563,19970624,1,23.7
564,19970103,3,40.7
564,19970114,1,14.96
564,19970121,2,43.13
564,19970127,1,14.96
564,19970204,2,39.33
564,19970411,2,29.92
564,19970627,2,37.93
564,19970710,2,26.73
564,19970714,2,29.58
564,19970729,1,14.96
564,19970731,1,21.97
564,19970828,2,29.73
564,19970828,2,27.74
564,19970901,2,23.54
564,19971013,2,32.48
564,19971028,2,24.48
564,19971214,3,35.97
564,19980110,2,26.48
564,19980213,2,28.98
565,19970103,6,89.65
565,19970415,2,29.33
566,19970103,3,68.71
566,19970722,2,27.73
566,19971117,2,34.48
567,19970103,6,86.01
567,19980208,4,59.46
568,19970103,1,11.77
568,19970610,1,11.77
569,19970125,1,14.37
569,19970805,3,44.89
569,19971028,3,41.97
570,19970111,3,33.71
570,19971028,9,NA
570,19980130,4,57.55
571,19970103,3,43.73
571,19970212,1,NA
572,19970103,1,12.49
572,19970626,2,24.74
572,19970630,1,15.96
572,19970901,2,24.76
572,19971114,4,62.96
573,19970115,1,11.77
573,19970204,1,13.97
573,19971015,2,NA
574,19970103,3,38.9
574,19970327,1,13.97
575,19970103,1,19.99
576,19970103,1,14.99
577,19970103,1,29.99
578,19970103,1,15.96
579,19970103,1,13.9
580,19970103,1,15.36
581,19970103,1,14.37
582,19970103,2,26.73
582,19970723,4,60.24
582,19971106,2,24.48
583,19970103,3,45.09
583,19970129,1,14.96
583,19970129,2,28.13
583,19970427,3,42.31
583,19980107,1,26.99
583,19980209,5,48.95
584,19970117,1,11.77
585,19970103,3,37.32
585,19970122,2,27.13
585,19970215,2,28.74
585,19970308,3,34.12
585,19970426,2,28.93
585,19970516,1,35.28
585,19970720,2,19.98
585,19970731,1,NA
585,19970831,2,23.14
585,19971207,2,25.98
586,19970103,8,NA
586,19970110,NA,NA
586,19970126,NA,NA
586,19970202,4,NA
586,19970211,4,64.87
586,19970216,4,49.86
586,19970222,4,50.67
586,19970227,3,42.9
586,19970301,NA,NA
586,19970322,4,56.66
586,19970328,1,14.37
586,19970426,6,83.42
586,19970504,4,72.47
586,19970520,4,51.48
586,19970521,3,48.29
586,19970605,6,NA
586,19970614,NA,NA
586,19970621,9,NA
586,19970625,5,67.24
586,19970629,3,33.31
586,19970721,NA,NA
586,19970813,7,NA
586,19970814,4,52.26
586,19970824,5,65.25
586,19970827,5,67.23
586,19970902,4,53.47
586,19970923,5,60.95
586,19970930,5,73.45
586,19971011,3,86.47
586,19971026,5,75.95
586,19971030,5,70.95
586,19971108,3,72.47
586,19971118,5,64.95
587,19970103,1,19.3
587,19970129,3,44.97
587,19970130,5,70.95
587,19970620,2,29.93
587,19970725,2,29.33
587,19970912,2,25.98
588,19970103,3,40.3
589,19970103,1,14.37
589,19970224,2,29.33
589,19971219,3,41.47
590,19970109,2,29.33
590,19980106,1,12.99
591,19970103,1,15.36
592,19970103,3,47.45
592,19970120,1,15.36
592,19970428,5,58.43
593,19970103,1,11.77
593,19970312,3,42.69
593,19970623,1,15.36
593,19970902,2,26.76
593,19971026,2,30.98
593,19980122,2,23.76
594,19970117,2,31.32
595,19970104,1,30.37
595,19970602,3,44.29
595,19971221,1,15.49
596,19970103,3,33.31
596,19970705,2,25.53
596,19970920,2,32.48
597,19970103,1,13.97
597,19970314,1,11.77
597,19970620,1,13.97
598,19970103,2,28.76
598,19970305,1,14.37
598,19971109,3,37.97
599,19970103,2,28.34
599,19970831,1,11.77
600,19970103,1,15.36
601,19970103,1,NA
601,19970206,1,NA
602,19970103,9,NA
602,19970517,8,NA
602,19970801,NA,NA
603,19970103,2,24.13
604,19970103,3,68.97
605,19970103,4,53.68
606,19970103,1,19.99
607,19970103,4,81.96
608,19970119,1,NA
608,19970119,3,37.51
608,19970127,1,11.77
608,19970214,3,43.73
608,19970214,4,51.87
609,19970103,6,79.39
609,19970105,3,43.7
609,19970123,4,58.89
609,19970313,2,80.47
609,19970324,3,51.91
609,19970804,3,41.52
609,19970919,4,90.46
609,19971208,1,41.99
610,19970112,1,11.77
610,19970225,1,31.97
610,19970406,1,15.96
611,19970103,1,11.77
611,19971008,1,13.99
612,19970103,1,12.49
613,19970103,1,NA
613,19970210,1,19.99
613,19970616,1,19.99
614,19970103,1,11.77
614,19970128,1,14.96
614,19980226,1,11.88
615,19970110,3,64.12
615,19970127,1,14.79
616,19970103,1,14.79
616,19970818,1,18.36
617,19970103,2,29.92
618,19970103,3,45.29
618,19970620,2,30.92
619,19970203,3,41.1
619,19970207,4,45.28
619,19970210,2,29.33
619,19970213,2,29.33
619,19970219,2,23.54
619,19970224,2,23.54
619,19970226,1,13.97
619,19970303,2,29.33
619,19970317,3,37.3
619,19970321,1,NA
619,19970324,2,29.33
619,19970324,1,12.99
619,19970328,1,11.77
619,19970411,1,12.77
619,19970415,1,11.77
619,19970415,1,25.77
619,19970422,3,38.31
619,19970424,1,15.36
619,19970623,2,21.54
619,19970724,4,50.48
619,19970725,4,60.05
619,19970929,2,28.48
619,19971027,2,26.98
619,19971114,1,NA
619,19971202,6,77.44
619,19971202,5,64.45
619,19971203,4,38.46
619,19971209,1,11.49
619,19971215,1,12.49
619,19980112,1,14.49
619,19980216,2,25.48
620,19970103,1,13.77
621,19970103,1,17.9
621,19970114,1,14.37
622,19970103,3,59.97
623,19970103,2,32.72
624,19970103,2,28.06
624,19970121,3,43.97
624,19970305,1,27.77
624,19970415,4,55.96
624,19970626,2,27.13
624,19971022,2,33.98
625,19970103,1,11.77
625,19971024,2,29.48
626,19970206,NA,NA
626,19971103,NA,NA
627,19970103,1,15.76
628,19970103,1,21.99
629,19970103,3,46.08
629,19970217,4,60.1
629,19970423,3,44.29
629,19970522,3,40.71
630,19970103,3,37.47
631,19970103,1,14.37
631,19970103,1,14.37
632,19970103,1,15.36
632,19970207,1,13.97
633,19970103,1,27.77
633,19970131,3,36.31
633,19970218,5,69.43
633,19970321,4,45.08
633,19970331,3,42.1
633,19970725,2,23.54
634,19970208,1,13.97
635,19970103,8,NA
635,19970226,3,88.9
635,19970330,4,61.44
635,19970525,5,71.43
635,19970611,1,13.97
635,19971012,4,98.46
635,19980214,7,99.43
636,19970103,3,27.92
637,19970103,1,12.97
638,19970103,1,29.99
639,19970103,1,13.97
639,19970108,1,13.97
640,19970103,1,15.36
641,19970103,3,35.12
642,19970114,1,16.99
643,19970103,1,11.77
643,19970117,2,24.73
643,19970122,2,26.73
643,19970502,1,14.96
643,19970521,3,34.91
643,19970523,1,14.96
643,19980129,3,35.97
643,19980223,3,43.4
644,19970103,1,NA
645,19970104,3,44.71
645,19970930,1,NA
645,19971124,1,12.99
646,19970103,1,12.77
646,19970827,1,14.96
646,19980210,1,12.99
647,19970103,1,13.97
647,19970630,5,58
648,19970103,4,79.96
648,19970110,2,44.98
649,19970103,1,14.96
649,19971208,2,33.98
650,19970103,1,15.36
651,19970103,1,24.99
652,19970103,1,11.77
653,19970103,1,22.99
653,19970708,3,44.69
653,19971029,1,23.99
654,19970103,3,36.11
654,19970428,3,39.11
655,19970103,1,33.99
655,19970531,2,29.92
656,19970103,3,55.1
657,19970103,5,71.49
658,19970103,1,14.96
659,19970103,1,14.96
659,19970219,1,14.99
659,19970306,2,31.95
659,19970311,4,56.26
659,19970406,1,19.99
659,19970421,2,25.74
659,19970508,2,33.96
659,19970528,1,11.77
659,19970713,6,85.19
659,19970715,1,15.36
659,19970720,4,57.71
659,19970817,3,43.73
659,19971003,4,47.46
659,19980215,3,36.47
660,19970103,1,NA
661,19970103,1,12.77
662,19970103,1,27.77
662,19970117,1,44.99
662,19970320,3,41.1
662,19970325,1,18.36
663,19970105,2,20.94
663,19970623,1,15.9
663,19970731,2,23.94
663,19970810,2,27.54
664,19970103,2,23.54
665,19970103,1,11.97
666,19970103,1,10.77
666,19970621,3,33.51
667,19970103,2,26.14
667,19970405,3,52.9
667,19970715,4,71.96
667,19970730,5,69.64
668,19970103,4,67.05
668,19970326,4,51.98
669,19970103,2,26.14
670,19970104,3,40.11
670,19970701,1,13.97
671,19970103,1,11.77
671,19971219,1,13.99
672,19970103,2,21.94
672,19970628,1,15.36
673,19970103,1,14.77
674,19970106,1,NA
674,19970111,2,26.74
674,19970120,2,30.27
674,19970123,1,14.96
674,19970123,1,14.96
674,19970128,1,15.7
674,19970519,2,26.73
674,19970803,2,30.92
675,19970103,1,24.99
676,19970103,2,22.54
677,19970103,2,58.98
678,19970103,1,15.36
679,19970103,2,46.69
680,19970103,1,15.96
681,19970103,2,29.98
682,19970103,1,15.36
682,19970202,5,69.22
683,19970103,2,50.98
683,19970421,6,78.05
683,19970425,5,58.85
684,19970103,1,13.97
685,19970103,1,NA
686,19970103,1,32.37
687,19970103,1,12.97
688,19970103,1,14.37
689,19970203,1,12.49
689,19970504,1,12.49
689,19970528,1,12.25
689,19970528,1,11.77
689,19970623,1,12.25
690,19970103,2,21.75
691,19970103,4,50.27
691,19970106,2,28.34
691,19970513,1,15.36
691,19970622,1,15.36
691,19970715,1,15.36
691,19970720,3,35.31
691,19970720,1,NA
691,19971012,1,11.49
691,19971015,2,25.98
691,19971022,4,54.46
691,19971103,1,12.99
691,19980209,6,NA
692,19970103,1,12.49
693,19970103,1,14.96
693,19970604,1,16.36
694,19970103,1,15.99
695,19970103,1,28.99
695,19970122,2,22.94
696,19970103,3,37.11
697,19970103,1,13.97
698,19970103,2,29.16
698,19970611,2,26.14
698,19970821,1,15.36
698,19971024,1,15.99
698,19980208,2,20.81
699,19970103,1,NA
699,19971215,1,11.49
700,19970104,2,89.54
701,19970103,1,16.7
702,19970103,2,41.13
702,19970120,1,14.37
702,19970520,1,13.97
702,19970801,1,11.77
702,19970804,1,22.97
702,19970917,1,15.49
702,19980203,1,14.49
703,19970104,8,NA
704,19970103,2,28.13
704,19970324,1,13.97
704,19970717,1,11.77
704,19980120,2,31.48
705,19970103,2,24.54
705,19980120,1,11.88
706,19970103,1,17.36
707,19970103,1,12.49
708,19970103,2,24.98
709,19970103,1,14.9
710,19970103,5,83.77
710,19970118,3,43.5
710,19970304,2,27.86
710,19970316,2,28.73
710,19970402,1,49.97
710,19970405,5,89.73
710,19970415,3,52.75
710,19970426,3,39.31
710,19970428,1,14.96
710,19970428,3,59.34
710,19970517,8,96.76
710,19970625,1,13.97
710,19970712,2,99.36
710,19970713,2,50.58
710,19970723,1,12.77
710,19970731,1,14.79
710,19970802,5,83.23
710,19970812,1,14.96
710,19970829,2,30.13
710,19970830,1,31.03
710,19970920,1,36.99
710,19970920,1,31.49
710,19971010,1,28.49
710,19971011,1,22.49
710,19971029,3,59.97
710,19971114,3,47.97
710,19971115,1,15.49
710,19971119,1,28.49
710,19971121,2,82.98
710,19971123,9,NA
710,19971125,2,44.98
710,19971125,1,14.99
710,19971130,5,NA
710,19971201,2,30.98
710,19971202,4,68.96
710,19971204,2,34.48
710,19971206,2,69.48
710,19971214,1,17.49
710,19971227,2,28.48
710,19971227,2,28.98
710,19980101,1,16.99
710,19980103,1,12.99
710,19980107,1,23.99
710,19980116,3,38.97
710,19980117,2,29.98
710,19980122,1,19.99
710,19980124,2,28.48
710,19980125,1,13.99
710,19980221,1,12.99
711,19970104,1,57.77
711,19970111,1,11.77
711,19970121,2,27.94
711,19970207,2,28.76
711,19970217,2,27.13
711,19970217,1,14.79
711,19970721,4,57.87
711,19970818,2,26.73
711,19971123,2,22.48
711,19971224,1,11.49
712,19970103,2,24.54
712,19980226,3,34.06
713,19970103,1,NA
714,19970103,1,21.37
715,19970103,1,14.79
715,19970208,2,28.13
716,19970103,1,NA
717,19970103,1,13.97
717,19970825,1,16.7
717,19971205,1,17.99
718,19970103,1,13.97
718,19970428,1,13.77
719,19970107,2,34.98
720,19970103,2,26.98
721,19970103,2,31.13
722,19970103,3,42.09
722,19970312,3,52.69
722,19971220,4,51.96
723,19970103,1,14.79
724,19970103,3,67.75
725,19970103,1,13.97
726,19970103,1,18.99
726,19970110,1,13.97
726,19970117,4,55.3
727,19970103,1,NA
728,19970103,1,21.7
729,19970103,4,54.96
729,19970109,1,14.79
729,19970115,1,14.99
729,19970124,1,11.97
729,19970127,3,59.97
729,19970203,1,11.77
729,19970209,2,24.98
729,19970223,1,NA
729,19970326,1,13.97
729,19970409,1,11.77
729,19970417,1,11.77
729,19970511,1,13.97
729,19970515,1,15.36
729,19970714,4,NA
729,19970813,1,11.77
729,19970819,2,34.66
729,19971020,3,50.97
729,19980125,4,64.96
730,19970103,5,61.45
730,19970126,5,NA
730,19970204,4,69.88
730,19970228,3,40.51
730,19970311,3,42.9
730,19970419,3,47.68
730,19970525,1,14.96
730,19970729,4,50.88
730,19970731,7,NA
730,19970827,2,29.33
730,19970829,3,49.02
730,19971115,2,27.98
730,19971118,1,13.99
